PK_COD_ENTIDADE,ID_LATITUDE,ID_LONGITUDE,Nome_Escola,REDE,Municipio,NO_DISTRITO,Endereco,Nr_Endereco,Bairro,CEP,Telefone,Fax,Correio_Eletronico,Situacao_Funcionamento,ACESSIBILIDADE,DEPENDENCIAS_PNE,SANITARIO_PNE,REFEITORIO,DESPENSA,ALMOXARIFADO,AUDITORIO,LABORATORIO_INFORMATICA,LABORATORIO_CIENCIAS,SALA_ATENDIMENTO_ESPECIAL,QUADRA_ESPORTES_COBERTA,QUADRA_ESPORTES_DESCOBERTA,PATIO_COBERTO,PATIO_DESCOBERTO,PARQUE_INFANTIL,COZINHA,BIBLIOTECA,BERCARIO,SANITARIO_DENTRO_PREDIO,SANITARIO_FORA_PREDIO,SANITARIO_EI,BANHEIRO_CHUVEIRO,LAVANDERIA,DEPENDENCIAS_OUTRAS,NUM_SALAS_EXISTENTES,NUM_SALAS_UTILIZADAS,SALA_LEITURA,AREA_VERDE,NUM_FUNCIONARIOS,ALIMENTACAO,INTERNET,BANDA_LARGA,COMPUTADORES,NUM_COMPUTADORES,COMPUSOALUNOS,EQUIP_DVD,EQUIP_SOM,EQUIP_MULTIMIDIA,EQUIP_TV,EQUIP_VIDEOCASSETE,ABRE_FINAL_SEMANA,NESCCRECHER,MATCRECHE,Dependencia_Administrativa,CATESCPRIVADA,
35182497,-46.5498,-23.5756,CR P CONV BOM PASTOR,Privada,SAO PAULO,VILA FORMOSA,GRECCO,613,CHACARA MAFALDA,3373000,22137833,22137833,BOMPASTOR@BOMPAR.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,8,8,Sim,Não,26,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,171,Privada,Filantropica,
35182503,-46.6059,-23.5152,CR P CONV REGINA ANGELORUM LAR INF,Privada,SAO PAULO,VILA GUILHERME,RUA JOSE BERNARDO PINTO,911,VILA GUILHERME,2055001,29050638,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,6,6,Não,Não,10,Sim,Sim,Possui,Sim,3,1,Sim,Sim,Sim,Sim,Não,Não,1,98,Privada,Filantropica,
35182515,-46.5762,-23.5069,CR P CONV IRMA NATIVIDADE,Privada,SAO PAULO,VILA MARIA,RUA SOLDADO JOSE ANTONIO MOREIRA,555,JARDIM JAPAO,2143060,22129101,29877938,CRECHEIRMANATIVIDADE@IBEST.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,6,6,Não,Não,21,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,102,Privada,Filantropica,
35182527,-46.5861,-23.5031,CR P CONV LEAO XIII,Privada,SAO PAULO,VILA MARIA,SANTA MARIA GORETTI,179,VILA MARIA ALTA,2131110,26310735,,CEILEAO13@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,9,9,Não,Não,28,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,181,Privada,Filantropica,
35182539,-46.5745,-23502,CR P CONV SAO FRANCISCO XAVIER,Privada,SAO PAULO,VILA MARIA,AVENIDA DAS CEREJEIRAS,2035,JARDIM JAPAO,2124002,29318687,,CEICHIQUINHO@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,7,7,Não,Não,17,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,80,Privada,Filantropica,
35182552,-46.6104,-23.5156,CR P CONV MARIA DA GLORIA BAUMGART,Privada,SAO PAULO,VILA GUILHERME,AMAZONAS DA SILVA,538,VILA GUILHERME,2051001,29011959,29011959,,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,14,14,Não,Não,43,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Não,Sim,Sim,Sim,1,286,Privada,Filantropica,
35182564,-46.5569,-23.5175,CEI INDIR CHACARA BELA VISTA,Privada,SAO PAULO,VILA MARIA,RUA GIUSEPPE MARINO,180,PARQUE NOVO MUNDO,2181190,29671505,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,4,4,Não,Não,12,Sim,Sim,Não possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,70,Privada,Filantropica,
35182576,-46.57957184,-23.52209056,CEI INDIR VILA MARIA,Privada,SAO PAULO,VILA MARIA,DOS CONDOREIROS,400,CONJUNTO PROMORAR VILA MARIA III,2168130,26364400,26364400,CRECHEVILAMARIA@TERRA.COM.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,11,10,Não,Não,25,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,161,Privada,Filantropica,
35182588,-46.5849,-23.48,CEI INDIR VILA GUSTAVO,Privada,SAO PAULO,VILA MEDEIROS,RUA GERTRUDES,33,VILA MEDEIROS,2208010,32086576,,,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,16,16,Não,Não,32,Sim,Sim,Possui,Sim,4,0,Não,Sim,Não,Sim,Sim,Não,1,206,Privada,Filantropica,
35182597,-46.5888,-23.5057,CEI INDIR VILA MARIA ALTA,Privada,SAO PAULO,VILA MARIA,SOBRAL JUNIOR,400,VILA MARIA ALTA,2130020,29671594,29542176,CEIVILAMARIAALTA@HOTMAIL.COM,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,12,12,Não,Sim,39,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,239,Privada,Filantropica,
35182606,-46693,-23.4733,CEI INDIR VILA NINA,Privada,SAO PAULO,BRASILANDIA,RUA JOSE DE CAMPOS NOVAES,200,VILA NINA,2834020,39225278,,CEIVILANINA@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,24,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,140,Privada,Filantropica,
35182618,-46.6911,-23.4617,CEI INDIR JARDIM GUARANI,Privada,SAO PAULO,BRASILANDIA,RUA SANTANA DO ARACUAI,168,JARDIM GUARANI,2849130,39211055,,CJGUARANI@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,27,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,170,Privada,Filantropica,
35182624,-46.6921,-23.4516,CR P CONV IMAC CORACAO DE MARIA JD PRINCESA,Privada,SAO PAULO,BRASILANDIA,ANTONIO SUSINI,19,JARDIM PRINCESA,2856100,39235037,39211943,CRECHETIALOURDES@IG.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,5,5,Não,Não,16,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,98,Privada,Filantropica,
35182631,-46.6964,-23.4577,CR P CONV CASA DA CRIANCA ST TEREZINHA,Privada,SAO PAULO,BRASILANDIA,JORGE PALMIRO MERCADO,121,VILA TERESINHA,2854020,39216065,39237885,NCVTEREZINHA@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,8,8,Não,Não,21,Sim,Sim,Possui,Sim,1,0,Não,Sim,Não,Sim,Sim,Não,1,160,Privada,Filantropica,
35182643,-46695,-23.4504,CEI INDIR JARDIM DAMASCENO,Privada,SAO PAULO,BRASILANDIA,GREGORIO POMAR,10,JARDIM DAMASCENO,2879050,39246562,39246562,LEILABOMBOM@CLICK21.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,8,8,Não,Não,25,Sim,Sim,Não possui,Sim,1,0,Não,Sim,Não,Sim,Sim,Não,1,160,Privada,Filantropica,
35182655,-46.6802,-23.4552,CEI INDIR JARDIM DOS FRANCOS,Privada,SAO PAULO,BRASILANDIA,RUA PEDRO ALBA,245,JARDIM ELISA MARIA,2873540,39820142,39811521,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,11,11,Não,Sim,26,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Sim,Sim,Sim,Não,1,179,Privada,Filantropica,
35182667,-46.6808,-23.4761,CEI INDIR TEQUINHO DO CEU,Privada,SAO PAULO,BRASILANDIA,JEQUIE,38,JARDIM MARACANA,2839120,39849889,39849889,TEQUINHODOCEU@CAMINHANDOFUTURO.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,27,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,163,Privada,Filantropica,
35182679,-46.6847,-23.4519,CR P CONV NS SRA DAS DORES I,Privada,SAO PAULO,BRASILANDIA,RENDEIRA,75,JARDIM VISTA ALEGRE,2878160,,38595475,CRECHENOSSASENHORADASDORES@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,5,5,Não,Não,14,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,100,Privada,Filantropica,
35182680,-46.6876,-23451,CR P CONV NS SRA DAS DORES II,Privada,SAO PAULO,BRASILANDIA,ITATIBA DO SUL,683,JARDIM VISTA ALEGRE,2878100,38517221,,CEINSDORES2@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,5,5,Não,Não,15,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,100,Privada,Filantropica,
35182692,-46.6992,-23.4606,CR P CONV BATUIRA,Privada,SAO PAULO,BRASILANDIA,JORGE PIRES RAMALHO,70,VILA ISABEL,2846190,39244933,,SANDRA-CRECHEBATUIRA@TERRA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,8,8,Não,Não,18,Sim,Sim,Não possui,Sim,1,0,Sim,Não,Não,Sim,Sim,Não,1,109,Privada,Filantropica,
35182709,-46.6796,-23.4516,CR P CONV SANTA TEREZINHA,Privada,SAO PAULO,BRASILANDIA,JARAQUI,148,JARDIM VISTA ALEGRE,2877090,39820134,38515265,VANIALYMA@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,4,4,Não,Não,15,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Sim,Não,1,98,Privada,Filantropica,
35182710,-46706,-23.4556,CR P CONV JARDIM PAULISTANO,Privada,SAO PAULO,BRASILANDIA,ESTRADA DA CACHOEIRA,22 A,JARDIM PAULISTANO,2814090,39720597,,NCVTEREZINHA@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,4,4,Não,Não,10,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Sim,Não,1,60,Privada,Filantropica,
35182722,-46.7073,-23.4537,CR P CONV NOVA ESPERANCA AMIGOS DE PIANORO,Privada,SAO PAULO,BRASILANDIA,SANTO DIAS,8,JARDIM PAULISTANO ZONA NORTE,2814200,39724333,,LAFEGI@CENTROEDCUPIANORO.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,5,5,Sim,Não,13,Sim,Sim,Possui,Sim,2,1,Sim,Sim,Não,Sim,Sim,Não,1,79,Privada,Filantropica,
35182734,-46.6885,-23.4598,CR P CONV ECUMENICO STO EXPEDITO,Privada,SAO PAULO,BRASILANDIA,DEPUTADO CANTIDIO SAMPAIO,2545,VILA SOUZA,2860001,39823900,39823900,ECUMENICO2009@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,6,6,Não,Não,13,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,110,Privada,Filantropica,
35182746,-46.59384924,-23.38985748,CEI INDIR MENINO JESUS,Privada,SAO PAULO,FREGUESIA DO O,RUA ANTONIETA LEITAO,375,FREGUESIA DO O,2925160,39319724,39319724,CEI.MENINOJESUS@ORG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,13,13,Não,Não,39,Sim,,,Não,0,0,Não,Sim,Não,Sim,Sim,Não,1,285,Privada,Filantropica,
35182758,-46.6918,-23.4979,CR P CONV NUCLEO CORACAO MATERNO INST EDUC INF,Privada,SAO PAULO,FREGUESIA DO O,ANTONIO PIRES,663,VILA ALBERTINA,2730000,39310106,39316095,SECRETARIA.CORACAOMATERNO@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,12,12,Não,Sim,40,Sim,Sim,Possui,Sim,10,0,Sim,Sim,Não,Sim,Sim,Não,1,200,Privada,Filantropica,
35182761,-46.6857,-23.5075,CR P CONV MENINO DEUS,Privada,SAO PAULO,LIMAO,RUA CORONEL EUCLIDES MACHADO,158,JARDIM DAS GRACAS,2713000,39350233,,CRECHE.DEUS@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,6,6,Não,Sim,20,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,120,Privada,Filantropica,
35182771,-46.6828,-23.4819,CEI INDIR PARQUE MANDI,Privada,SAO PAULO,FREGUESIA DO O,RUA NICOLAU BATANERO CAMPOS,211,VILA BANCARIA MUNHOZ,2759110,38517144,,CEI_MANDI@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,9,9,Não,Sim,24,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,138,Privada,Filantropica,
35182783,-46.6559,-23.5099,CR P CONV MARIA DULCE,Privada,SAO PAULO,CASA VERDE,RUA JAGUARETE,172,CASA VERDE,2515010,39660658,39660658,VITORIAMARQUES@IBEST.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,10,10,Não,Não,19,Sim,Sim,Possui,Sim,3,1,Sim,Sim,Sim,Sim,Não,Sim,1,80,Privada,Filantropica,
35182795,-46.6936,-23.5001,CEI INDIR NOSSA SENHORA MAE DE DEUS,Privada,SAO PAULO,FREGUESIA DO O,RIBEIRO DE MORAIS,962,VILA ALBERTINA,2731030,39324381,39324381,CEI.NSMD@OANSO.ORG.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,6,6,Não,Não,19,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Não,Sim,Não,Não,1,120,Privada,Filantropica,
35182801,-46.7438,-23.5132,CR P CONV IRMA ILKA,Privada,SAO PAULO,JAGUARA,RUA CUSTODIO SERRAO,207,VILA JAGUARA,5116010,36251839,36212609,CEI_IRMAILKA@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,4,4,Não,Sim,10,Sim,Sim,Possui,Sim,1,0,Sim,Sim,Não,Sim,Sim,Não,1,60,Privada,Filantropica,
35182825,-46.7633,-23.5056,CEI INDIR VILA PIAUI,Privada,SAO PAULO,JAGUARA,RUA FRANCISCO OLAVO DE ASSIS,SN,CHACARA SAO JOAO,5109070,36226554,36226554,VILAPIAUI@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,23,Sim,,,Não,0,0,Não,Sim,Não,Sim,Não,Não,1,161,Privada,Filantropica,
35182837,-46.7429,-23457,CR P CONV CATARINA KENTENICH CENTRO EDUCACIONAL CRECHE,Privada,SAO PAULO,JARAGUA,RUA DONA GERTRUDES JORDAO,326,JARAGUA,5181300,39433184,,DAYPEDAGO@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,18,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Não,Sim,Não,Não,1,115,Privada,Filantropica,
35182849,-46.7465,-23.4474,CR P CONV LUIZ CARLOS ELO DE AMOR CASA DE CRIANCAS,Privada,SAO PAULO,JARAGUA,RUA GUIOMAR NOVAES,88,JARDIM SANTA LUCRECIA,5185000,39414801,39435423,ASSLUISCARLOS@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,9,9,Não,Sim,34,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Não,Sim,Não,Não,1,199,Privada,Filantropica,
35182850,-46.7944,-23432,CEI INDIR PARQUE ANHANGUERA,Privada,SAO PAULO,ANHANGUERA,RUA DIONISIO BELLANTE,419,JARDIM SANTA FE,5271150,39119000,,CEIPARQUEANHANGUERA@GLOBO.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,23,Sim,Sim,Possui,Sim,4,2,Sim,Sim,Sim,Sim,Não,Não,1,146,Privada,Filantropica,
35182862,-46.7122,-23.4402,CR P CONV SAO PEDRINHO,Privada,SAO PAULO,JARAGUA,MONTE AZUL PAULISTA,315,VILA NOVA PARADA,2883050,39726935,39726935,CPEDRINHO@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,12,12,Não,Não,26,Sim,Sim,Não possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,174,Privada,Filantropica,
35182874,-46.7527,-23.4874,CEI INDIR JARDIM MUTINGA,Privada,SAO PAULO,SAO DOMINGOS,RUA FRANCISCO BELTRAO,2,JARDIM VISTA LINDA,5159230,39035961,,CEI.MUTINGA@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,15,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,161,Privada,Filantropica,
35182898,-46.7304,-23.4906,CR P CONV VALOMBROSANA,Privada,SAO PAULO,PIRITUBA,RUA DOUTOR JOAO B DE BERNARDES LIMA,286,CHACARA INGLESA,5141000,39049998,,,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,6,6,Não,Não,14,Sim,Sim,Não possui,Sim,1,0,Não,Não,Não,Sim,Sim,Não,1,84,Privada,Filantropica,
35182936,-46.7212,-23447,CEI INDIR SAO LUIZ MARIE DE MONTEFORT,Privada,SAO PAULO,JARAGUA,RUA LITORAL PARANAENSE,102,JARDIM PIRITUBA,2984030,39421102,39714567,CEI_SAOLUIZ@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,25,Sim,,,Não,0,0,Sim,Sim,Não,Sim,Sim,Não,1,158,Privada,Filantropica,
35182953,-46.7118,-23.4398,CR P CONV SAO PAULO APOSTOLO,Privada,SAO PAULO,JARAGUA,MONTE AZUL PAULISTA,322,VILA NOVA PARADA,2883050,39714666,,CEISAOPAULOAPOSTOLO@YAHOO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,13,13,Não,Sim,36,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,214,Privada,Filantropica,
35182965,-46.7078,-23.4785,CEI INDIR VILA REGINA,Privada,SAO PAULO,PIRITUBA,RUA ALBERTO PIRES,69,VILA MIRIAM,2968100,39912679,,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,25,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,140,Privada,Filantropica,
35182989,-46.7422,-23.4923,CEI INDIR PARQUE MARIA DOMITILA,Privada,SAO PAULO,SAO DOMINGOS,RUA ADRIAO FERREIRA,7,PARQUE MARIA DOMITILA,5128160,39067738,,,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,15,Sim,Sim,Possui,Sim,2,0,Não,Sim,Não,Sim,Sim,Não,1,140,Privada,Filantropica,
35182990,-46.7518,-23.5159,CR P CONV SAO DOMINGOS EDUCANDARIO,Privada,SAO PAULO,JAGUARA,RUA PRESGRAVE DO AMARAL,160,VILA DOS REMEDIOS,5103010,36251326,,SAODOMINGOS@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,12,12,Não,Sim,39,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Não,Sim,Sim,Não,1,227,Privada,Filantropica,
35183003,-46.7143,-23.4735,CEI INDIR CHAQUIBE FANDI KALIL,Privada,SAO PAULO,PIRITUBA,RUA PROFESSOR JOSE LOURENCO,229,VILA ZAT,2977020,39795320,39795320,CARMODEMARIA@TERRA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,25,Sim,Sim,Não possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,164,Privada,Filantropica,
35183015,-46.7243,-23.4327,CR P CONV FE E ALEGRIA,Privada,SAO PAULO,JARAGUA,ESTRADA DAS TAIPAS,3630,JARDIM RINCAO,2991000,39410077,39416306,,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,9,9,Não,Não,19,Sim,Sim,Possui,Sim,15,10,Não,Sim,Sim,Sim,Sim,Não,1,123,Privada,Filantropica,
35183027,-46.6625,-23.4542,CEI INDIR INACIO DE LIMA OLIVEIRA,Privada,SAO PAULO,CACHOEIRINHA,CAETANO NOGUEIRA DA COSTA,571,JARDIM PERI,2678010,39838707,39838707,CEI.JD.ANTARTICA@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,27,Sim,Sim,Não possui,Sim,1,0,Sim,Sim,Não,Sim,Não,Não,1,159,Privada,Filantropica,
35183039,-46.66623947,-23.47049682,CEI INDIR VILA NOVA CACHOEIRINHA,Privada,SAO PAULO,CACHOEIRINHA,GENERAL PENHA BRASIL,61,VILA DIONISIA,2673000,39824631,39824631,CRECHEVN@TERRA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,9,9,Não,Sim,35,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,204,Privada,Filantropica,
35183040,-46.6827,-23.4763,CEI INDIR JARDIM MARACANA,Privada,SAO PAULO,BRASILANDIA,JEQUIE,10,JARDIM MARACANA,2839120,39840195,,PINGO-DAGUA@TERRA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,25,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Sim,Sim,Sim,Não,1,158,Privada,Filantropica,
35183052,-46.6503,-23.4574,CR P CONV MEU CANTINHO,Privada,SAO PAULO,CACHOEIRINHA,DESEMBARGADOR RODRIGUES SETTE,165,JARDIM PERI,2634070,22312329,22319427,CRECHEMEUCANTINHO@UOL.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Sim,20,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Não,Não,1,120,Privada,Filantropica,
